satelite,municipio,estado,numero_dias_sem_chuva,precipitacao,bioma,frp
NOAA-20,MINAS NOVAS,MINAS GERAIS,12.0,0.6,Cerrado,4.1
NOAA-20,MINAS NOVAS,MINAS GERAIS,12.0,0.59,Cerrado,1.2
NOAA-20,BRASNORTE,MATO GROSSO,3.0,0.0,Cerrado,0.7
NOAA-20,JARAGUÁ,GOIÁS,25.0,0.9,Cerrado,0.6
NOAA-20,RIO VERDE,GOIÁS,3.0,0.0,Cerrado,1.1
NOAA-20,ÁGUA BOA,MATO GROSSO,3.0,0.62,Cerrado,1.6
NOAA-20,CAIEIRAS,SÃO PAULO,4.0,0.0,Mata Atlântica,0.7
NOAA-21,SANTA CARMEM,MATO GROSSO,22.0,0.0,Amazônia,1.6
AQUA_M-M,MINAS NOVAS,MINAS GERAIS,12.0,0.6,Cerrado,17.2
NPP-375D,BRASNORTE,MATO GROSSO,3.0,0.0,Cerrado,1.1
GOES-19,SÃO DESIDÉRIO,BAHIA,31.0,0.0,Cerrado,129.6
TERRA_M-T,CAMPOS LINDOS,TOCANTINS,27.0,0.0,Cerrado,11.5
TERRA_M-T,MONTE DO CARMO,TOCANTINS,9.0,0.3,Cerrado,22.4
TERRA_M-T,SÃO DESIDÉRIO,BAHIA,28.0,0.0,Cerrado,62.7
GOES-19,SANTA RITA DE CÁSSIA,BAHIA,31.0,0.0,Cerrado,183.2
GOES-19,MIRADOR,MARANHÃO,21.0,0.0,Cerrado,90.7
NOAA-20,MIRADOR,MARANHÃO,21.0,0.0,Cerrado,28.5
NOAA-20,CUSTÓDIA,PERNAMBUCO,10.0,0.0,Caatinga,13.4
NOAA-21,TIBAGI,PARANÁ,5.0,0.0,Mata Atlântica,1.3
NOAA-21,BOM SUCESSO,PARANÁ,5.0,0.4,Mata Atlântica,9.3
NOAA-21,TRÊS LAGOAS,MATO GROSSO DO SUL,5.0,0.0,Cerrado,15.2
NOAA-21,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,26.0,0.0,Amazônia,7.7
NOAA-21,RIBEIRÃO CASCALHEIRA,MATO GROSSO,29.0,2.37,Amazônia,24.1
NOAA-21,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,26.0,0.0,Amazônia,12.0
NOAA-21,ITAUEIRA,PIAUÍ,20.0,0.0,Caatinga,5.8
NOAA-21,SÃO BENTO DO UNA,PERNAMBUCO,9.0,0.0,Caatinga,8.8
NOAA-21,RIBEIRO GONÇALVES,PIAUÍ,18.0,0.0,Cerrado,5.3
NOAA-21,MATEIROS,TOCANTINS,31.0,0.0,Cerrado,4.0
NOAA-21,SÃO FÉLIX DO TOCANTINS,TOCANTINS,31.0,0.0,Cerrado,8.4
NOAA-21,BALSAS,MARANHÃO,23.0,0.0,Cerrado,5.4
NOAA-21,BALSAS,MARANHÃO,23.0,0.0,Cerrado,5.4
NOAA-21,GOIATINS,TOCANTINS,27.0,0.0,Cerrado,8.9
NOAA-21,PALMEIRA DO PIAUÍ,PIAUÍ,22.0,0.0,Cerrado,9.3
NOAA-21,CAMPOS LINDOS,TOCANTINS,18.0,0.0,Cerrado,4.0
GOES-19,ITAUEIRA,PIAUÍ,22.0,0.0,Cerrado,99.6
NPP-375,AMERICANA,SÃO PAULO,4.0,0.0,Cerrado,4.3
NPP-375,TIBAGI,PARANÁ,5.0,0.0,Mata Atlântica,5.1
NPP-375,NIQUELÂNDIA,GOIÁS,35.0,1.32,Cerrado,1.2
NPP-375,CAIAPÔNIA,GOIÁS,3.0,0.0,Cerrado,7.6
NPP-375,BURITIS,MINAS GERAIS,27.0,0.6,Cerrado,12.5
NPP-375,JAÚ DO TOCANTINS,TOCANTINS,0.0,0.0,Cerrado,9.3
NPP-375,FELIZ NATAL,MATO GROSSO,10.0,0.0,Amazônia,3.3
NPP-375,MIRADOR,MARANHÃO,21.0,0.0,Cerrado,17.1
NPP-375,JERUMENHA,PIAUÍ,18.0,0.0,Caatinga,4.2
NPP-375,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,3.0,0.0,Amazônia,11.9
NPP-375,PARAIBANO,MARANHÃO,17.0,0.0,Cerrado,7.3
NPP-375,LAGOA DA CONFUSÃO,TOCANTINS,11.0,0.35,Cerrado,2.0
NPP-375,NOVO ACORDO,TOCANTINS,31.0,0.0,Cerrado,4.1
NPP-375,GOIATINS,TOCANTINS,27.0,0.0,Cerrado,11.4
NPP-375,CHAPADA DA NATIVIDADE,TOCANTINS,2.0,0.0,Cerrado,3.4
NPP-375,LORETO,MARANHÃO,32.0,0.0,Cerrado,23.1
NPP-375,ANTÔNIO ALMEIDA,PIAUÍ,18.0,0.0,Cerrado,9.4
NPP-375,ABREULÂNDIA,TOCANTINS,24.0,0.0,Cerrado,16.8
NPP-375,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,26.0,0.0,Amazônia,5.0
NPP-375,SANTA RITA DO TOCANTINS,TOCANTINS,20.0,0.0,Cerrado,2.7
NPP-375,COLINAS,MARANHÃO,21.0,0.0,Cerrado,12.9
NPP-375,ARAGUACEMA,TOCANTINS,26.0,0.0,Cerrado,24.7
NPP-375,SANTA RITA DE CÁSSIA,BAHIA,31.0,0.0,Cerrado,7.1
NPP-375,ABREULÂNDIA,TOCANTINS,23.0,0.0,Cerrado,6.4
NPP-375,SANTA RITA DE CÁSSIA,BAHIA,31.0,0.0,Cerrado,53.6
NPP-375,PALHANO,CEARÁ,8.0,0.0,Caatinga,14.8
NPP-375,IPIXUNA DO PARÁ,PARÁ,8.0,0.99,Amazônia,10.4
NOAA-20,CANGUÇU,RIO GRANDE DO SUL,4.0,0.0,Pampa,2.0
NOAA-20,RIO GRANDE,RIO GRANDE DO SUL,4.0,0.0,Pampa,12.1
NOAA-20,BORDA DA MATA,MINAS GERAIS,4.0,0.0,Mata Atlântica,1.9
NOAA-20,AMERICANA,SÃO PAULO,4.0,0.0,Cerrado,4.6
NOAA-20,CAIAPÔNIA,GOIÁS,3.0,0.0,Cerrado,9.0
NOAA-20,SANTA TEREZINHA,MATO GROSSO,29.0,0.0,Amazônia,8.8
NOAA-20,PORTO DOS GAÚCHOS,MATO GROSSO,4.0,0.0,Amazônia,2.6
NOAA-20,BALSAS,MARANHÃO,24.0,0.0,Cerrado,16.7
NOAA-20,NOVA MARINGÁ,MATO GROSSO,4.0,0.0,Amazônia,5.9
NOAA-20,LIZARDA,TOCANTINS,30.0,0.0,Cerrado,2.4
NOAA-20,DOIS IRMÃOS DO TOCANTINS,TOCANTINS,31.0,0.0,Cerrado,8.0
NOAA-20,RIACHÃO DAS NEVES,BAHIA,31.0,0.0,Cerrado,5.5
NOAA-20,SANTA TEREZA DO TOCANTINS,TOCANTINS,29.0,0.0,Cerrado,9.5
NOAA-20,PARAIBANO,MARANHÃO,17.0,0.0,Cerrado,6.9
NOAA-20,RECURSOLÂNDIA,TOCANTINS,18.0,0.0,Cerrado,2.6
NOAA-20,JUARA,MATO GROSSO,4.0,0.0,Amazônia,10.8
NOAA-20,JERUMENHA,PIAUÍ,12.0,0.0,Caatinga,7.0
NOAA-20,FELIZ NATAL,MATO GROSSO,20.0,0.0,Amazônia,27.9
AQUA_M-T,RIBEIRÃO CASCALHEIRA,MATO GROSSO,27.0,2.53,Amazônia,14.8
AQUA_M-T,BANDEIRANTES DO TOCANTINS,TOCANTINS,10.0,0.0,Cerrado,13.3
AQUA_M-T,SANTA RITA DO TOCANTINS,TOCANTINS,10.0,0.0,Cerrado,19.7
AQUA_M-T,SANTA TEREZINHA DO TOCANTINS,TOCANTINS,2.0,0.71,Cerrado,10.7
AQUA_M-T,GRAJAÚ,MARANHÃO,15.0,0.0,Cerrado,13.3
AQUA_M-T,MIRADOR,MARANHÃO,27.0,0.0,Cerrado,29.9
AQUA_M-T,CAROLINA,MARANHÃO,25.0,0.0,Cerrado,27.1
AQUA_M-T,SANTA RITA DE CÁSSIA,BAHIA,31.0,0.0,Cerrado,286.5
AQUA_M-T,RIACHÃO DAS NEVES,BAHIA,31.0,0.0,Cerrado,6.9
AQUA_M-T,CRISTALÂNDIA,TOCANTINS,10.0,0.2,Cerrado,14.1
AQUA_M-T,BALSAS,MARANHÃO,26.0,0.0,Cerrado,7.4
AQUA_M-T,URUÇUÍ,PIAUÍ,21.0,0.0,Cerrado,16.7
AQUA_M-T,RIBEIRÃO CASCALHEIRA,MATO GROSSO,29.0,2.15,Amazônia,26.6
NOAA-21,CAMAPUÃ,MATO GROSSO DO SUL,5.0,0.0,Cerrado,12.0
NOAA-21,TANGARÁ DA SERRA,MATO GROSSO,3.0,0.0,Cerrado,12.0
NOAA-21,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,4.0,0.0,Amazônia,45.1
NOAA-21,JUARA,MATO GROSSO,7.0,0.62,Amazônia,18.4
NOAA-21,PORTO VELHO,RONDÔNIA,4.0,0.0,Amazônia,9.9
GOES-19,ITAUEIRA,PIAUÍ,22.0,0.0,Cerrado,496.5
GOES-19,NOVA MARINGÁ,MATO GROSSO,4.0,0.0,Amazônia,93.4
GOES-19,LAGOA DO MATO,MARANHÃO,25.0,0.0,Cerrado,94.8
GOES-19,NOVA MARINGÁ,MATO GROSSO,4.0,0.0,Amazônia,95.0
GOES-19,LAGOA DO MATO,MARANHÃO,25.0,0.0,Cerrado,87.8
GOES-19,NOVA MARINGÁ,MATO GROSSO,4.0,0.1,Amazônia,89.5
GOES-19,MOJU,PARÁ,6.0,1.19,Amazônia,124.5
GOES-19,GRAJAÚ,MARANHÃO,12.0,0.0,Cerrado,112.7
GOES-19,MATÕES,MARANHÃO,10.0,1.2,Cerrado,80.4
GOES-19,BENEDITO LEITE,MARANHÃO,21.0,0.0,Cerrado,72.4
GOES-19,SANTA CARMEM,MATO GROSSO,17.0,0.0,Amazônia,141.6
GOES-19,RIBEIRÃO CASCALHEIRA,MATO GROSSO,29.0,2.09,Amazônia,73.9
GOES-19,FLORIANO,PIAUÍ,15.0,0.0,Caatinga,98.6
GOES-19,SANTA CARMEM,MATO GROSSO,17.0,0.0,Amazônia,83.3
GOES-19,FLORIANO,PIAUÍ,15.0,0.0,Caatinga,94.4
GOES-19,ABREULÂNDIA,TOCANTINS,29.0,0.0,Cerrado,88.5
GOES-19,SANTA CRUZ DO XINGU,MATO GROSSO,25.0,0.0,Amazônia,79.1
GOES-19,SANTA CARMEM,MATO GROSSO,21.0,0.0,Amazônia,49.1
GOES-19,MONTE DO CARMO,TOCANTINS,9.0,0.3,Cerrado,68.1
GOES-19,SANTA CARMEM,MATO GROSSO,21.0,0.0,Amazônia,58.8
GOES-19,SANTA CARMEM,MATO GROSSO,17.0,0.0,Amazônia,111.5
GOES-19,DUERÉ,TOCANTINS,27.0,0.0,Cerrado,178.3
GOES-19,FLORIANO,PIAUÍ,15.0,0.0,Caatinga,79.0
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,84.7
GOES-19,FLORIANO,PIAUÍ,16.0,0.0,Caatinga,95.7
TERRA_M-M,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,137.9
TERRA_M-M,MONTE DO CARMO,TOCANTINS,12.0,0.2,Cerrado,11.1
TERRA_M-M,MIRACEMA DO TOCANTINS,TOCANTINS,32.0,0.0,Cerrado,13.0
TERRA_M-M,WANDERLEY,BAHIA,25.0,0.0,Cerrado,43.1
TERRA_M-M,WANDERLEY,BAHIA,25.0,0.0,Cerrado,31.8
TERRA_M-M,MONTE DO CARMO,TOCANTINS,9.0,0.27,Cerrado,30.8
TERRA_M-M,SANTA CRUZ DO XINGU,MATO GROSSO,26.0,0.1,Amazônia,5.7
TERRA_M-M,BENEDITO LEITE,MARANHÃO,22.0,0.0,Cerrado,26.7
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,225.0
GOES-19,DUERÉ,TOCANTINS,28.0,0.7,Cerrado,87.9
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,130.0
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,76.2
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,111.1
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,84.4
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,72.4
NOAA-21,URUÇUÍ,PIAUÍ,22.0,0.0,Cerrado,2.1
NOAA-21,NATIVIDADE,TOCANTINS,15.0,0.6,Cerrado,4.2
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,112.3
NPP-375D,SANTANA,BAHIA,33.0,0.0,Cerrado,0.9
NPP-375D,JANAÚBA,MINAS GERAIS,32.0,1.93,Cerrado,2.9
NPP-375D,MONTE DO CARMO,TOCANTINS,10.0,0.27,Cerrado,3.8
NPP-375D,LUÍS EDUARDO MAGALHÃES,BAHIA,11.0,1.8,Cerrado,3.0
NPP-375D,ALMAS,TOCANTINS,18.0,0.12,Cerrado,1.7
NPP-375D,MIRACEMA DO TOCANTINS,TOCANTINS,32.0,0.0,Cerrado,0.8
NPP-375D,BODOQUENA,MATO GROSSO DO SUL,0.0,0.0,Cerrado,1.8
NPP-375D,PETRÓPOLIS,RIO DE JANEIRO,4.0,0.6,Mata Atlântica,0.5
NOAA-20,PAVUSSU,PIAUÍ,22.0,0.0,Caatinga,1.1
NOAA-20,COLINAS,MARANHÃO,22.0,0.0,Cerrado,0.8
NOAA-20,FLORIANO,PIAUÍ,18.0,0.0,Caatinga,3.7
NOAA-20,URUÇUÍ,PIAUÍ,22.0,0.0,Cerrado,1.1
NOAA-20,ITAUEIRA,PIAUÍ,23.0,0.0,Cerrado,0.8
NOAA-20,DUERÉ,TOCANTINS,28.0,0.7,Cerrado,1.4
NOAA-20,SERRA DO RAMALHO,BAHIA,9.0,0.0,Cerrado,1.7
NOAA-20,SANTA RITA DO TRIVELATO,MATO GROSSO,5.0,0.0,Cerrado,3.5
NOAA-20,SANTA TEREZA DO TOCANTINS,TOCANTINS,31.0,0.0,Cerrado,0.8
NOAA-20,NOVO ACORDO,TOCANTINS,31.0,0.0,Cerrado,0.8
NOAA-20,SANTA CRUZ DO XINGU,MATO GROSSO,26.0,0.04,Amazônia,1.3
NOAA-20,MIRANORTE,TOCANTINS,32.0,0.0,Cerrado,2.2
NOAA-20,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,16.6
NOAA-20,JATEÍ,MATO GROSSO DO SUL,4.0,1.76,Mata Atlântica,0.8
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,79.4
NOAA-21,PORTO GRANDE,AMAPÁ,0.0,2.37,Amazônia,1.0
NOAA-21,FEIRA NOVA DO MARANHÃO,MARANHÃO,24.0,0.0,Cerrado,0.9
NOAA-21,ABREULÂNDIA,TOCANTINS,30.0,0.0,Cerrado,3.1
NOAA-21,GOIANÉSIA DO PARÁ,PARÁ,0.0,0.0,Amazônia,2.1
NOAA-21,NOVA UBIRATÃ,MATO GROSSO,32.0,0.0,Amazônia,2.1
NOAA-21,FELIZ NATAL,MATO GROSSO,5.0,0.0,Amazônia,0.8
NOAA-21,NATIVIDADE,TOCANTINS,17.0,0.6,Cerrado,2.7
NOAA-21,SANTA CARMEM,MATO GROSSO,17.0,0.23,Amazônia,13.1
NOAA-21,PORTO DOS GAÚCHOS,MATO GROSSO,5.0,0.0,Amazônia,1.1
NOAA-21,SINOP,MATO GROSSO,4.0,0.0,Amazônia,1.6
NOAA-21,PORTO DOS GAÚCHOS,MATO GROSSO,5.0,0.0,Amazônia,1.1
NOAA-21,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,42.5
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,113.9
NPP-375D,PORTO DOS GAÚCHOS,MATO GROSSO,5.0,0.0,Amazônia,0.7
NPP-375D,FELIZ NATAL,MATO GROSSO,21.0,0.0,Amazônia,2.9
NPP-375D,FELIZ NATAL,MATO GROSSO,30.0,0.3,Amazônia,1.4
NPP-375D,PORTO VELHO,RONDÔNIA,5.0,0.0,Amazônia,0.9
NPP-375D,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,23.3
NOAA-20,ITAPUÃ DO OESTE,RONDÔNIA,5.0,0.0,Amazônia,1.5
NOAA-20,ACRELÂNDIA,ACRE,5.0,0.0,Amazônia,1.0
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,88.2
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,137.9
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,66.0
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,59.4
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,62.3
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,191.3
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,170.5
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,177.4
GOES-19,NOVA MARINGÁ,MATO GROSSO,5.0,0.0,Amazônia,80.6
TERRA_M-T,NOVA MARINGÁ,MATO GROSSO,5.0,0.0,Amazônia,160.2
TERRA_M-T,SANTA CARMEM,MATO GROSSO,18.0,0.21,Amazônia,27.4
GOES-19,NOVA MARINGÁ,MATO GROSSO,5.0,0.0,Amazônia,107.9
GOES-19,NOVA MARINGÁ,MATO GROSSO,5.0,0.0,Amazônia,110.1
GOES-19,PARANATINGA,MATO GROSSO,5.0,0.0,Cerrado,76.6
NOAA-21,RIALMA,GOIÁS,32.0,0.69,Cerrado,12.6
NOAA-21,BALSAS,MARANHÃO,25.0,0.0,Cerrado,7.7
NOAA-21,SENTO SÉ,BAHIA,21.0,0.5,Caatinga,6.3
NOAA-21,FLORIANO,PIAUÍ,18.0,0.0,Caatinga,15.2
NOAA-21,JERUMENHA,PIAUÍ,20.0,0.0,Caatinga,6.8
NOAA-21,ITAUEIRA,PIAUÍ,23.0,0.0,Cerrado,8.0
NOAA-21,BALSAS,MARANHÃO,24.0,0.0,Cerrado,8.8
NOAA-21,BENEDITO LEITE,MARANHÃO,22.0,0.0,Cerrado,13.0
NOAA-21,MATÕES,MARANHÃO,9.0,0.0,Cerrado,5.3
NOAA-21,MIRADOR,MARANHÃO,23.0,0.0,Cerrado,26.3
NPP-375,IPAMERI,GOIÁS,4.0,0.0,Cerrado,4.5
NPP-375,BURITIZEIRO,MINAS GERAIS,29.0,0.65,Cerrado,3.1
NPP-375,LIZARDA,TOCANTINS,15.0,0.0,Cerrado,4.2
NPP-375,SANTA RITA DE CÁSSIA,BAHIA,32.0,0.0,Cerrado,8.2
NPP-375,GAÚCHA DO NORTE,MATO GROSSO,23.0,0.0,Amazônia,4.4
NPP-375,LIZARDA,TOCANTINS,15.0,0.0,Cerrado,5.9
NPP-375,SANDOLÂNDIA,TOCANTINS,32.0,0.03,Cerrado,4.2
NPP-375,MATEIROS,TOCANTINS,32.0,0.0,Cerrado,6.5
NPP-375,BALSAS,MARANHÃO,28.0,0.0,Cerrado,6.8
NPP-375,PAU D'ARCO,TOCANTINS,11.0,0.0,Amazônia,12.1
NPP-375,MIRADOR,MARANHÃO,23.0,0.0,Cerrado,50.0
NPP-375,LAGOA DO MATO,MARANHÃO,4.0,0.0,Cerrado,6.7
NPP-375,SÃO JOÃO DOS PATOS,MARANHÃO,16.0,0.0,Cerrado,30.9
AQUA_M-T,CAJAZEIRAS,PARAÍBA,12.0,0.0,Caatinga,27.2
NOAA-20,PARANATINGA,MATO GROSSO,5.0,0.0,Amazônia,4.9
NOAA-20,SAPEZAL,MATO GROSSO,4.0,0.1,Cerrado,7.3
NOAA-20,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,4.0,0.0,Amazônia,8.4
NOAA-20,MATEIROS,TOCANTINS,32.0,0.0,Cerrado,7.6
NOAA-20,JUSSARA,GOIÁS,5.0,0.0,Cerrado,43.2
NOAA-20,SANTA CARMEM,MATO GROSSO,23.0,0.1,Amazônia,7.5
NOAA-20,PADRE BERNARDO,GOIÁS,27.0,1.89,Cerrado,7.3
NOAA-20,MATEIROS,TOCANTINS,32.0,0.0,Cerrado,6.0
NOAA-20,JUSSARA,GOIÁS,5.0,0.0,Cerrado,28.6
NOAA-20,NOVA UBIRATÃ,MATO GROSSO,33.0,0.0,Amazônia,3.0
NOAA-20,CLÁUDIA,MATO GROSSO,4.0,0.64,Amazônia,13.3
NOAA-20,NOVA MARINGÁ,MATO GROSSO,5.0,0.0,Amazônia,5.4
NOAA-20,NOVA MARINGÁ,MATO GROSSO,5.0,0.0,Amazônia,5.1
NOAA-20,RIBEIRO GONÇALVES,PIAUÍ,18.0,0.0,Cerrado,16.5
NOAA-20,RIBEIRO GONÇALVES,PIAUÍ,30.0,0.0,Cerrado,3.6
NOAA-20,MIRADOR,MARANHÃO,23.0,0.0,Cerrado,30.0
NOAA-20,ITAUEIRA,PIAUÍ,23.0,0.0,Cerrado,11.6
NOAA-20,JERUMENHA,PIAUÍ,21.0,0.0,Caatinga,9.6
NOAA-20,PAU D'ARCO,TOCANTINS,11.0,0.0,Amazônia,8.7
NOAA-20,MIRADOR,MARANHÃO,23.0,0.0,Cerrado,57.7
NOAA-20,MIRADOR,MARANHÃO,23.0,0.0,Cerrado,9.0
NOAA-20,DARCINÓPOLIS,TOCANTINS,0.0,0.0,Cerrado,13.6
NOAA-20,AFUÁ,PARÁ,0.0,4.55,Amazônia,2.3
NOAA-20,SÃO DOMINGOS DO CAPIM,PARÁ,0.0,0.56,Amazônia,5.5
GOES-19,SANTA RITA DO TRIVELATO,MATO GROSSO,5.0,0.0,Cerrado,53.5
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,61.9
NOAA-21,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,53.9
NOAA-21,VIANÓPOLIS,GOIÁS,0.0,0.0,Cerrado,10.7
NOAA-21,NOVA MARINGÁ,MATO GROSSO,5.0,0.0,Amazônia,15.3
NOAA-21,FORMOSO DO ARAGUAIA,TOCANTINS,32.0,0.0,Cerrado,18.5
NOAA-21,COSTA MARQUES,RONDÔNIA,4.0,0.0,Amazônia,5.9
NOAA-21,PARANAÍTA,MATO GROSSO,6.0,0.0,Amazônia,6.3
NOAA-21,CANUTAMA,AMAZONAS,6.0,0.0,Amazônia,3.1
GOES-19,LAGOA DO MATO,MARANHÃO,25.0,0.0,Cerrado,71.3
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,123.3
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,66.5
NPP-375,BODOQUENA,MATO GROSSO DO SUL,0.0,0.0,Cerrado,14.6
NPP-375,FIGUEIRÃO,MATO GROSSO DO SUL,6.0,0.0,Cerrado,23.4
NPP-375,NOVA MARINGÁ,MATO GROSSO,5.0,0.0,Amazônia,23.5
NPP-375,NOVA MONTE VERDE,MATO GROSSO,4.0,0.1,Amazônia,6.6
GOES-19,PARANATINGA,MATO GROSSO,5.0,0.0,Cerrado,52.0
GOES-19,SANTA RITA DO TRIVELATO,MATO GROSSO,5.0,0.0,Cerrado,59.3
AQUA_M-T,AQUIDAUANA,MATO GROSSO DO SUL,0.0,0.1,Cerrado,13.3
AQUA_M-T,ARAGUAÇU,TOCANTINS,26.0,0.2,Cerrado,16.1
AQUA_M-T,ÁGUA BOA,MATO GROSSO,0.0,0.0,Cerrado,11.4
AQUA_M-T,CLÁUDIA,MATO GROSSO,4.0,1.43,Amazônia,46.8
AQUA_M-T,SANTA RITA DO TRIVELATO,MATO GROSSO,5.0,0.0,Cerrado,23.7
AQUA_M-T,NOVA MONTE VERDE,MATO GROSSO,4.0,0.1,Amazônia,26.0
AQUA_M-T,NOVO PROGRESSO,PARÁ,9.0,0.76,Amazônia,8.8
GOES-19,FERNANDO FALCÃO,MARANHÃO,23.0,0.0,Cerrado,82.0
GOES-19,JUSSARA,GOIÁS,5.0,0.0,Cerrado,68.2
GOES-19,NOVA XAVANTINA,MATO GROSSO,5.0,0.0,Cerrado,101.8
GOES-19,LAGO DA PEDRA,MARANHÃO,12.0,0.0,Cerrado,128.1
GOES-19,SANTA RITA DO TRIVELATO,MATO GROSSO,5.0,0.0,Cerrado,85.8
GOES-19,JUSSARA,GOIÁS,5.0,0.0,Cerrado,85.3
GOES-19,JUSSARA,GOIÁS,5.0,0.0,Cerrado,78.0
GOES-19,LAGO DA PEDRA,MARANHÃO,12.0,0.0,Cerrado,148.0
GOES-19,JUARA,MATO GROSSO,5.0,0.0,Amazônia,61.7
GOES-19,FLORIANO,PIAUÍ,16.0,0.0,Caatinga,87.5
GOES-19,SERRA NOVA DOURADA,MATO GROSSO,0.0,0.0,Cerrado,181.2
GOES-19,NOVA XAVANTINA,MATO GROSSO,5.0,0.0,Cerrado,84.4
GOES-19,FLORIANO,PIAUÍ,16.0,0.0,Caatinga,88.3
GOES-19,PORTO DOS GAÚCHOS,MATO GROSSO,5.0,0.0,Amazônia,75.4
GOES-19,NOVA XAVANTINA,MATO GROSSO,5.0,0.0,Cerrado,121.9
GOES-19,SEBASTIÃO BARROS,PIAUÍ,32.0,0.0,Cerrado,141.0
GOES-19,SERRA NOVA DOURADA,MATO GROSSO,0.0,0.0,Cerrado,122.5
GOES-19,COCOS,BAHIA,33.0,2.22,Cerrado,70.5
GOES-19,DUERÉ,TOCANTINS,28.0,0.7,Cerrado,111.3
GOES-19,SANTA MARIA DAS BARREIRAS,PARÁ,29.0,0.0,Amazônia,114.1
GOES-19,SEBASTIÃO BARROS,PIAUÍ,32.0,0.0,Cerrado,57.1
GOES-19,ALTO PARAÍSO DE GOIÁS,GOIÁS,31.0,0.8,Cerrado,64.5
GOES-19,SEBASTIÃO BARROS,PIAUÍ,32.0,0.0,Cerrado,111.5
GOES-19,FLORIANO,PIAUÍ,15.0,0.0,Caatinga,79.4
GOES-19,SANTA CARMEM,MATO GROSSO,22.0,0.13,Amazônia,79.1
GOES-19,SANTA MARIA DAS BARREIRAS,PARÁ,29.0,0.0,Amazônia,103.0
GOES-19,FLORIANO,PIAUÍ,12.0,0.0,Caatinga,100.0
GOES-19,ALTO PARAÍSO DE GOIÁS,GOIÁS,31.0,0.8,Cerrado,119.9
GOES-19,PORTO DOS GAÚCHOS,MATO GROSSO,5.0,0.0,Amazônia,62.8
GOES-19,LAGO DA PEDRA,MARANHÃO,12.0,0.0,Cerrado,68.8
GOES-19,SANTA CARMEM,MATO GROSSO,22.0,0.13,Amazônia,141.1
GOES-19,REDENÇÃO,PARÁ,24.0,0.0,Amazônia,43.8
GOES-19,COCOS,BAHIA,33.0,1.99,Cerrado,86.9
GOES-19,SEBASTIÃO BARROS,PIAUÍ,32.0,0.0,Cerrado,89.4
GOES-19,SEBASTIÃO BARROS,PIAUÍ,32.0,0.0,Cerrado,79.9
GOES-19,COCOS,BAHIA,33.0,1.99,Cerrado,82.5
GOES-19,SEBASTIÃO BARROS,PIAUÍ,32.0,0.0,Cerrado,106.8
GOES-19,SEBASTIÃO BARROS,PIAUÍ,32.0,0.0,Cerrado,79.0
GOES-19,FLORIANO,PIAUÍ,12.0,0.0,Caatinga,82.7
TERRA_M-M,FLORIANO,PIAUÍ,13.0,0.0,Caatinga,27.1
TERRA_M-M,FLORIANO,PIAUÍ,13.0,0.0,Caatinga,75.5
